word,freq,is_it_safe,describing_neighborhood
which how we travelled is,1,-1,-1
incredibly polite,1,-1,-1
central very get easy,1,-1,-1
very bikes convenient,1,-1,-1
super easy exploring,1,-1,-1
!price line,1,-1,-1
easy estate access,1,-1,-1
very salem close great,1,-1,-1
pretty points good,1,-1,-1
you right downtown be looking,1,-1,-1
very terminal close,1,-1,-1
best you choice,1,-1,-1
more unkept,1,-1,-1
!very new,1,-1,-1
apartments moving,1,-1,-1
school apartments,1,-1,-1
very high features standard,1,-1,-1
very familial,1,-1,-1
caribbean lot,1,-1,-1
really love fall easy,1,-1,-1
good transportation located,1,-1,-1
only short most walk,1,-1,-1
very convinent,1,-1,-1
easy tram attractions ride,1,-1,-1
fantastic items well organized,1,-1,-1
too easy,1,-1,-1
few boston minutes,1,-1,-1
alewife underground station,1,-1,-1
it weekend,1,-1,-1
!both better,1,-1,-1
convenient tho,1,-1,-1
restful stay,1,-1,-1
glocester places,1,-1,-1
exceptionnal,1,-1,-1
it quiet still very lot close 's,1,-1,-1
residential cambridge,1,-1,-1
really university convenient,1,-1,-1
tides,1,-1,-1
so take lovely,1,-1,-1
so boston ride parts get close,1,-1,-1
totally foot accessible,1,-1,-1
metro downtown,1,-1,-1
very nice cozy local distance pubs,1,-1,-1
amazing so transit close,1,-1,-1
great very common close,1,-1,-1
liking n’t,1,-1,-1
loud downstairs,1,-1,-1
subway bridge is,1,-1,-1
when walk,1,-1,-1
mckenna bar,1,-1,-1
all boston close being,1,-1,-1
just average,1,-1,-1
you bay walk like check,1,-1,-1
people ton,1,-1,-1
westford close,1,-1,-1
great college close,1,-1,-1
only short train walk,1,-1,-1
better fit,1,-1,-1
fresh job,1,-1,-1
especially you event going,1,-1,-1
only issue,1,-1,-1
which adventures afforded,1,-1,-1
great family base,1,-1,-1
great stations,1,-1,-1
cities some best especially srv restaurants,1,-1,-1
when place searching,1,-1,-1
boston place,1,-1,-1
much we expected better,1,-1,-1
square next,1,-1,-1
airport it described access,1,-1,-1
next boston trip,1,-1,-1
i initially thought farther,1,-1,-1
higher priority,1,-1,-1
convenient minutes subway walk,1,-1,-1
morning strolls,1,-1,-1
!delays,1,-1,-1
!multiple trips,1,-1,-1
easy wherever you get trying drive,1,-1,-1
too great walking harvard distance,1,-1,-1
our stay worth,1,-1,-1
outside iffy,1,2,-1
easy accomodations parking,1,-1,-1
great just center block,1,-1,-1
so day relaxing,1,-1,-1
charlestown parts,1,-1,-1
even city,1,-1,-1
great pretty much mit right,1,-1,-1
abolutley fantastic,1,-1,-1
restaurants everywhere corner lots,1,-1,-1
guests tight,1,-1,-1
stores city close,1,-1,-1
water right be able being,1,-1,-1
access obtainable great,1,-1,-1
just dynamite st. right,1,-1,-1
slight inconveniences,1,-1,-1
super quiet is,1,-1,-1
trains away,1,-1,-1
legen,1,-1,-1
just short all drive,1,-1,-1
universiry,1,-1,-1
our family plymouth trip,1,-1,-1
very pics accurate,1,-1,-1
everything welcoming,1,-1,-1
bars around lot,1,-1,-1
close walking things distance,1,-1,-1
only stone plymouth throw,1,-1,-1
excellent short centre distance,1,-1,-1
sandy further down beach,1,-1,-1
where shop mins away walk are,1,-1,-1
polite always helpful questions responsive ans,1,-1,-1
amazin,1,-1,-1
you comfortable feel,1,-1,-1
!my visit,1,-1,-1
subway reach easy,1,-1,-1
school start,1,-1,-1
very communication accommodating,1,-1,-1
walking cvs distance,1,-1,-1
great only mile town walk,1,-1,-1
jackets,1,-1,-1
us in walk,1,-1,-1
newburyport island equally convenient,1,-1,-1
!door fond,1,-1,-1
night experienced walking walk,1,-1,-1
my experienced,1,-1,-1
back p.m. walking,1,-1,-1
interesting offices mix,1,-1,-1
restaurants get easy,1,-1,-1
comfortable square walk,1,-1,-1
swift ride,1,-1,-1
t harbor stop,1,-1,-1
conversationalist,1,-1,-1
great old solid interiors school,1,-1,-1
spectacular history lots,1,-1,-1
able tons distance,1,-1,-1
ruckus,1,-1,-1
restuarants,1,-1,-1
you somerville be very square close need,1,-1,-1
ensuring,1,-1,-1
amazing grocery block restaurants,1,-1,-1
it too downtown far was,1,-1,-1
!easy mit access,1,-1,-1
equally characters full,1,-1,-1
this excellent those place,1,-1,-1
otherwise great overall stay,1,-1,-1
many homeless around people,1,-1,-1
historical buffs,1,-1,-1
sudbury,1,-1,-1
wonderful friendly,1,-1,-1
very silence,1,-1,-1
really cool cambridge spot,1,-1,-1
us city get,1,-1,-1
kendall distance,1,-1,-1
restaurants list,1,-1,-1
nahant oceanview,1,-1,-1
great very district convenient,1,-1,-1
great sights central,1,-1,-1
we one moving,1,-1,-1
items wagon,1,-1,-1
adorable town,1,-1,-1
it us transportation visit allowed,1,-1,-1
just beach drive,1,-1,-1
mingle great,1,-1,-1
very downtown close wonderful,1,-1,-1
very responsible,1,-1,-1
so they earplugs in woke loud,1,-1,-1
enough me alone night walk safe,1,-1,-1
too great views,1,-1,-1
walkable t distance,1,-1,-1
good boston one,1,-1,-1
steals one,1,-1,-1
hidden greenery jewel,1,-1,-1
long plenty way walks,1,-1,-1
major renaissance,1,-1,-1
perfect luxurious style,1,-1,-1
very foods close amazing,1,-1,-1
all get great,1,-1,-1
when airport going,1,-1,-1
our gardens event,1,-1,-1
alumni,1,-1,-1
great very square convenient,1,-1,-1
so much expected better,1,-1,-1
roof top deck,1,-1,-1
it neighborhood 's great,1,-1,-1
coastal retreat,1,-1,-1
it my photographer grab allowed,1,-1,-1
perfectly friends close,1,-1,-1
pretty awesome spots,1,-1,-1
too me wanna much longer stay made,1,-1,-1
perfect newbury right,1,-1,-1
you easily pubic reach,1,-1,-1
in stay delightful,1,-1,-1
we often just around walked,1,-1,-1
totally serene,1,-1,-1
you mit walk wonderful,1,-1,-1
visits both,1,-1,-1
terrific very convenient,1,-1,-1
do vibrant,1,-1,-1
extra oven space,1,-1,-1
very scenic feeling,1,-1,-1
town located,1,-1,-1
viet town,1,-1,-1
even it very brief was,1,-1,-1
nice i home spent perk,1,-1,-1
resources variety,1,-1,-1
enough show walk close,1,-1,-1
ideal very line close,1,-1,-1
just short sights walk,1,-1,-1
good downtown drive,1,-1,-1
great easy beaches access,1,-1,-1
easy far t go use,1,-1,-1
you boston t. bopping,1,-1,-1
creaks,1,-1,-1
as it boston gets good,1,-1,-1
classic older homes,1,-1,-1
we time starving,1,-1,-1
it many close wonderful,1,-1,-1
future travellers,1,-1,-1
fabulous everything,1,-1,-1
chinatown block,1,-1,-1
up stop be,1,-1,-1
i house back future come like sure,1,-1,-1
it we get walking,1,-1,-1
bidmc,1,-1,-1
endless fantastic restaurants,1,-1,-1
you event be need,1,-1,-1
!little italy,1,-1,-1
too fancy dinners,1,-1,-1
safe interesting st close,1,1,-1
about half boston hour,1,-1,-1
excellent very convenient,1,-1,-1
nice crowds break,1,-1,-1
happy place,1,-1,-1
great downtown more,1,-1,-1
store lots,1,-1,-1
good corner eats,1,-1,-1
clean instructions,1,-1,-1
quick vineyard dining trips,1,-1,-1
quite room close,1,-1,-1
busses terms,1,-1,-1
affordable garage,1,-1,-1
water rushes,1,-1,-1
situations,1,-1,-1
personable,1,-1,-1
about broadway walk,1,-1,-1
minute train walk,1,-1,-1
it reason,1,-1,-1
quite typical american block,1,-1,-1
3hrs,1,-1,-1
slightly run,1,-1,-1
it stations close is,1,-1,-1
walking mfa distance,1,-1,-1
great minuets,1,-1,-1
when i first in walked,1,-1,-1
kind of full,1,-1,-1
overall fair deal,1,-1,-1
super requests receptive,1,-1,-1
minutes dinning away walk,1,-1,-1
we all lag getting,1,-1,-1
st sandwiched,1,-1,-1
special nothing,1,-1,-1
perfect small people space,1,-1,-1
!more convenient minute walk,1,-1,-1
nice airport away 10mins place,1,-1,-1
around car go impossible,1,-1,-1
quite walkable harvard distance,1,-1,-1
universities convenient,1,-1,-1
traffic sleepers easy bit,1,-1,-1
around moving,1,-1,-1
very nice minutes station walk,1,-1,-1
very robust,1,-1,-1
big storm,1,-1,-1
very harvard boston convenient,1,-1,-1
distance tad,1,-1,-1
great t boston stops,1,-1,-1
!tidy,1,-1,-1
quiet hustle away stay,1,-1,-1
bikes do,1,-1,-1
convenient walking squares distance,1,-1,-1
super restaurants distance cool,1,-1,-1
mostly calm,1,-1,-1
fairly safe very quiet,1,1,-1
mit river very close are,1,-1,-1
great local food,1,-1,-1
why we where walked,1,-1,-1
t walk boston,1,-1,-1
city anywhere get perfect,1,-1,-1
hectic days,1,-1,-1
harvard next fabulous,1,-1,-1
trolley boston close,1,-1,-1
very safe transportation distance,1,1,-1
brookline stay,1,-1,-1
ocean across great,1,-1,-1
city access simple,1,-1,-1
authentic new england coastal living,1,-1,-1
everything ride is great,1,-1,-1
edges rough little,1,-1,-1
quick boston system access,1,-1,-1
java cup,1,-1,-1
beach near,1,-1,-1
very airport access close,1,-1,-1
so breeze cool,1,-1,-1
our young boys,1,-1,-1
little i.e. noisy,1,-1,-1
noisy line,1,-1,-1
visit suitable,1,-1,-1
fabulous beach distance,1,-1,-1
intrusive,1,-1,-1
really nice new style,1,-1,-1
universities walkable being,1,-1,-1
residential fab,1,-1,-1
just as old,1,-1,-1
jp stay,1,-1,-1
right galleria next,1,-1,-1
very safe very convenient,1,1,-1
absolutely wonderful place,1,-1,-1
mins station,1,-1,-1
then short boston journey,1,-1,-1
coffee perry,1,-1,-1
mostly unremarkable,1,-1,-1
beach get,1,-1,-1
good apartment cost,1,-1,-1
accommodations was,1,-1,-1
in walk wonderful,1,-1,-1
really transport close,1,-1,-1
it well by rest connects,1,-1,-1
nice neat reason perfect,1,-1,-1
downtown drive great,1,-1,-1
which silly is,1,-1,-1
very question proactive,1,-1,-1
fenway event,1,-1,-1
very clean room italy,1,-1,-1
spirits,1,-1,-1
boston visit good,1,-1,-1
it very t close located,1,-1,-1
particular,1,-1,-1
!stuff access,1,-1,-1
lovely bathroom,1,-1,-1
this better experience,1,-1,-1
quiet walking brewery distance,1,-1,-1
very laidback,1,-1,-1
many walkable stores,1,-1,-1
almost harvard equidistant,1,-1,-1
wooden slats,1,-1,-1
short system walk,1,-1,-1
my teenagers safely experience able were,1,1,-1
it mins stop was,1,-1,-1
together prime,1,-1,-1
beautiful are,1,-1,-1
very sighs central,1,-1,-1
lovely stones shop,1,-1,-1
parks away,1,-1,-1
ann very accessible making,1,-1,-1
ann very accessible,1,-1,-1
city access absolutely astoundingly fast,1,-1,-1
massive plus,1,-1,-1
entertaining spacious,1,-1,-1
any italy closer,1,-1,-1
even when often visiting,1,-1,-1
pedestrians busy,1,-1,-1
only downtown car minutes,1,-1,-1
transit stop,1,-1,-1
we salem traveling,1,-1,-1
great short restaurants walks,1,-1,-1
thin walls&windows,1,-1,-1
true beach escape,1,-1,-1
wonderful safe,1,1,-1
!so certainly terrible,1,-1,-1
we cafe breakfast went,1,-1,-1
i early flying,1,-1,-1
adorable little village,1,-1,-1
excellent top value,1,-1,-1
amenities excellent,1,-1,-1
rockport walkable,1,-1,-1
about as it walkable gets perfect,1,-1,-1
supermarket safer feel close,1,1,-1
hallways meat smelled,1,-1,-1
more lots upscale,1,-1,-1
my boyfriends trip week conference,1,-1,-1
space feel,1,-1,-1
appreciated thoughtful someone touch,1,-1,-1
me choose,1,-1,-1
!too inconvenient,1,-1,-1
you mit taking,1,-1,-1
great several minutes line walk,1,-1,-1
literally less,1,-1,-1
!most tours,1,-1,-1
great anything spot,1,-1,-1
our stay as good,1,-1,-1
vibrant square,1,-1,-1
best perfect part,1,-1,-1
much minutes,1,-1,-1
really nice easily sights accessible,1,-1,-1
lot large,1,-1,-1
our schools choices,1,-1,-1
really street close,1,-1,-1
we trip hoping,1,-1,-1
very nice transportation accessible,1,-1,-1
short area away walk,1,-1,-1
runs spectacular,1,-1,-1
!so walk bad,1,-1,-1
us redline walk,1,-1,-1
which really mit close is perfect,1,-1,-1
a.m. 4:30,1,-1,-1
quick commuting,1,-1,-1
little be,1,-1,-1
quick coffee access,1,-1,-1
enough salem you there drive far enough hustle away get are close,1,-1,-1
sommerville,1,-1,-1
easy stairs,1,-1,-1
super historic park distance,1,-1,-1
us primo,1,-1,-1
great all close,1,-1,-1
!you accustomed 're,1,-1,-1
so me nice,1,-1,-1
my flight so late arrived cause,1,-1,-1
!everything heart,1,-1,-1
it really convenient is,1,-1,-1
great airport subway stops,1,-1,-1
as everyone said charming,1,-1,-1
fantastic really central,1,-1,-1
transport min,1,-1,-1
access street,1,-1,-1
great easy stop distance,1,-1,-1
restaurants lots fun,1,-1,-1
sq distance,1,-1,-1
most quiet,1,-1,-1
our budget,1,-1,-1
it vacation perfect,1,-1,-1
so convenient food lots,1,-1,-1
we easily around cambridge bike meaning,1,-1,-1
relatively access quiet,1,-1,-1
super friendly were,1,-1,-1
her woody husband,1,-1,-1
!great business mix,1,-1,-1
options quiet,1,-1,-1
quite beach convenient,1,-1,-1
it gloucester close is,1,-1,-1
which rest made,1,-1,-1
stop far,1,-1,-1
really mixed,1,-1,-1
distance safe,1,1,-1
very explore beautiful,1,-1,-1
perfect sites mix,1,-1,-1
you be amazing,1,-1,-1
some staining,1,-1,-1
!as advertised either convenient,1,-1,-1
absolute best place feature,1,-1,-1
mostly walking,1,-1,-1
boston lot stay,1,-1,-1
convenient travel stop,1,-1,-1
still parts close being,1,-1,-1
quite restaurants nearby charming,1,-1,-1
!it too noisy,1,-1,-1
takes,1,-1,-1
so perspective great,1,-1,-1
congenial,1,-1,-1
your plans,1,-1,-1
slight renovation,1,-1,-1
too centre far,1,-1,-1
we university away needed,1,-1,-1
seperate entrance,1,-1,-1
genteel,1,-1,-1
sq close that,1,-1,-1
pleasant water walk,1,-1,-1
line near,1,-1,-1
good line walk,1,-1,-1
beach lots distance close,1,-1,-1
too bu far,1,-1,-1
comfortable large couch,1,-1,-1
short tufts drive,1,-1,-1
so comfortable is,1,-1,-1
!unh close,1,-1,-1
i airport coming,1,-1,-1
longer boston stay,1,-1,-1
slightly too warm,1,-1,-1
!it far,1,-1,-1
great just short restaurants walk,1,-1,-1
too far restaurants away,1,-1,-1
overnight perfect,1,-1,-1
our cruise flight,1,-1,-1
full boston advantage,1,-1,-1
so evenings comfortable,1,-1,-1
bikes price close,1,-1,-1
!block stop,1,-1,-1
my minutes needs--,1,-1,-1
perfect line steps,1,-1,-1
warm apartment,1,-1,-1
great walking number distance,1,-1,-1
great corner bonus,1,-1,-1
its side,1,-1,-1
us brilliant,1,-1,-1
quiet lots pond,1,-1,-1
relatively sights close,1,-1,-1
lunar eclipse,1,-1,-1
extra plus,1,-1,-1
interesting bars collection,1,-1,-1
best routes,1,-1,-1
easy stations walks,1,-1,-1
brilliant stops convenient,1,-1,-1
cute townhouses,1,-1,-1
beautiful plain town,1,-1,-1
her sammi,1,-1,-1
bed sublime,1,-1,-1
perfectly it close was,1,-1,-1
so many cool austin spots,1,-1,-1
beautiful art,1,-1,-1
secure front space,1,-1,-1
!pubs lot,1,-1,-1
my stay needs,1,-1,-1
just we remembered,1,-1,-1
only short hustle drive,1,-1,-1
it great participant choice,1,-1,-1
links interesting,1,-1,-1
where it station near is,1,-1,-1
walking trains distance,1,-1,-1
10/10 again stay,1,-1,-1
what end like s,1,-1,-1
restaraunts distance,1,-1,-1
bus street,1,-1,-1
however i it overpriced was thought,1,-1,-1
only plymouth shops drive,1,-1,-1
this perfect event perch,1,-1,-1
miranda,1,-1,-1
!restaurants dozens,1,-1,-1
!other sites,1,-1,-1
this perfect visit place,1,-1,-1
really options nice,1,-1,-1
extremely good communicator,1,-1,-1
anything walkable,1,-1,-1
fantastic easily central walkable,1,-1,-1
down home,1,-1,-1
car manage difficult,1,-1,-1
it boston is,1,-1,-1
people out enjoying are,1,-1,-1
really place,1,-1,-1
rare end find,1,-1,-1
great water views,1,-1,-1
mart access,1,-1,-1
navigate windy,1,-1,-1
easy class walking,1,-1,-1
overnight residents parking,1,-1,-1
we machine hear,1,-1,-1
somewhat unsafe,1,2,-1
good minutes downtown drive,1,-1,-1
harbor distance,1,-1,-1
only boston drive,1,-1,-1
nearby approx trip rail,1,-1,-1
big city feel,1,-1,-1
mainly only resident,1,-1,-1
people day lots,1,-1,-1
train nice,1,-1,-1
so we come want unsafe,1,2,-1
very school close,1,-1,-1
very quiet ideal,1,-1,-1
excellent shops me,1,-1,-1
parking when park has be,1,-1,-1
more relaxed pace,1,-1,-1
centre metro,1,-1,-1
square walks scenic were,1,-1,-1
beautiful well,1,-1,-1
stretch,1,-1,-1
few t minutes,1,-1,-1
you corner ’re,1,-1,-1
aprox one,1,-1,-1
further boston expected away,1,-1,-1
quite far station away,1,-1,-1
short london stay,1,-1,-1
why we here stay decided,1,-1,-1
very convenient mit closed,1,-1,-1
historic trail boston,1,-1,-1
sitting fridge room,1,-1,-1
great overall spot,1,-1,-1
it airport is,1,-1,-1
very in shops get easy,1,-1,-1
attractions able,1,-1,-1
really take good,1,-1,-1
your boston visit convenient,1,-1,-1
nice restaurants full,1,-1,-1
trip difference,1,-1,-1
just restaurants blocks,1,-1,-1
short train center go walk,1,-1,-1
steve provided,1,-1,-1
accommodations tryst advertised,1,-1,-1
right ave next,1,-1,-1
!so train close,1,-1,-1
even you visit wanted,1,-1,-1
as exactly pictured,1,-1,-1
we happened,1,-1,-1
weekdays noisy,1,-1,-1
great!we have,1,-1,-1
our england visit,1,-1,-1
royale,1,-1,-1
little job further,1,-1,-1
i it will thought,1,-1,-1
around be,1,-1,-1
rather exclusive,1,-1,-1
private-,1,-1,-1
very short trip,1,-1,-1
you just somewhere close walk want,1,-1,-1
somewhere close,1,-1,-1
quick transit,1,-1,-1
you boston sightseeing go want,1,-1,-1
as super edward host is advertised,1,-1,-1
immediate outlets,1,-1,-1
you restaurants get need,1,-1,-1
so stations close,1,-1,-1
great just short rockport walk,1,-1,-1
blocks rockport couple,1,-1,-1
excellent express boston service,1,-1,-1
local center buses,1,-1,-1
boston travelers,1,-1,-1
really interesting perfect,1,-1,-1
very convenient one,1,-1,-1
far boston quiet be enough,1,-1,-1
overall good stay,1,-1,-1
new bedford,1,-1,-1
newport,1,-1,-1
!certainly good everyone choice,1,-1,-1
!t.,1,-1,-1
very cozy home,1,-1,-1
ideal centrally ave located just square minutes,1,-1,-1
quite very accessible,1,-1,-1
explore close,1,-1,-1
as well walk nice,1,-1,-1
quiet good,1,-1,-1
fairly most close,1,-1,-1
central hall minutes,1,-1,-1
tradeoff,1,-1,-1
our excursion,1,-1,-1
place best,1,-1,-1
irene,1,-1,-1
i initially anticipated farther,1,-1,-1
absolutely perfect quiet adorable,1,-1,-1
minute harvard away walk,1,-1,-1
arround,1,-1,-1
boston walk enabling,1,-1,-1
pound,1,-1,-1
i boston again went,1,-1,-1
co end great,1,-1,-1
terrific very square close,1,-1,-1
square back dark walking,1,-1,-1
square back,1,-1,-1
apartment very welcoming,1,-1,-1
restaurants filled,1,-1,-1
i hours we lunch luggages went left,1,-1,-1
that close were,1,-1,-1
so many lovely shops,1,-1,-1
at downtown away,1,-1,-1
square away walk,1,-1,-1
her home available is,1,-1,-1
very good hostess,1,-1,-1
access idyllic,1,-1,-1
about ave walk,1,-1,-1
that why they leave 's,1,-1,-1
complex details,1,-1,-1
close things drive,1,-1,-1
restaraunts close,1,-1,-1
pretty close college,1,-1,-1
often go,1,-1,-1
!square right,1,-1,-1
!anywhere get,1,-1,-1
you catch have,1,-1,-1
so convenient just line walk,1,-1,-1
rich nautical history,1,-1,-1
great just quick train walk,1,-1,-1
all block,1,-1,-1
easy bunch drive,1,-1,-1
about 15min station walk,1,-1,-1
hospitals t close everything close close,1,-1,-1
little way transportation our,1,-1,-1
rate normal,1,-1,-1
!outdoors,1,-1,-1
best place features,1,-1,-1
reliable wifi,1,-1,-1
most delicious buffet,1,-1,-1
